repetition,crop_pure_monthly_rmse,raw_ww05_monthly_rmse,raw_all_monthly_rmse,raw_ww05_minus_crop_pure_rmse_improvement,raw_ww05_minus_crop_pure_rmse_reduction_pct,raw_all_minus_crop_pure_rmse_improvement,raw_all_minus_crop_pure_rmse_reduction_pct
142,0.99168335678448,1.1546400718146432,1.2456340622724467,0.16295671503016318,14.11320453949419,0.2539507054879666,20.38726405929177
143,0.8798897581932431,0.9780878155502416,1.1004196426578265,0.09819805735699849,10.039799678084664,0.22052988446458344,20.040525988062246
144,0.9544416917109673,1.0685887101320763,1.1659491366967545,0.11414701842110908,10.682034850153025,0.21150744498578722,18.140366361521398
145,1.1259713765139518,1.236969470846248,1.2614835552335313,0.11099809433229613,8.973389962191952,0.13551217871957943,10.742286584504294
146,0.8346913060075826,0.9610215165356047,1.164465151467819,0.12633021052802218,13.145409166636675,0.32977384546023647,28.319769384644403
147,0.9680215865168411,1.0547991441570155,1.196297374754824,0.08677755764017436,8.2269271947055,0.2282757882379829,19.08185983311775
148,0.9679193814704078,1.1140739193339215,1.152763324451413,0.14615453786351373,13.118926430922652,0.18484394298100526,16.034856336964953
149,0.9530504488234028,1.037934938580634,1.0809847860399335,0.08488448975723117,8.178209115237019,0.1279343372165307,11.834980368706557
150,0.9276677378449151,1.1701078311241073,1.0826926078966423,0.24244009327919225,20.71946591847721,0.15502487005172727,14.318456496428439
151,1.117558411509093,1.2694129879472054,1.336493532031623,0.1518545764381123,11.962582538538506,0.21893512052252984,16.381307898267448
152,0.8732670874834154,0.9956358787073322,0.9565129096751037,0.12236879122391675,12.290516426827878,0.0832458221916883,8.703052656128206
153,0.842578319316526,0.839608772438675,0.809855469706409,-0.0029695468778510037,-0.3536822119218507,-0.032722849610117066,-4.040578947003945
154,0.8681084271533338,0.8392676752045467,0.8035191554278904,-0.028840751948787102,-3.436418773278504,-0.06458927172544338,-8.038298936513625
155,0.8157596357338728,0.8900896223399464,0.8472741370757214,0.0743299866060736,8.350842964629601,0.03151450134184863,3.7195165015443123
156,1.029843307176628,1.163049517703769,1.2006894095278187,0.133206210527141,11.453184795616663,0.1708461023511907,14.229000522156465
157,1.0307127303704144,1.1051204922858877,1.0704838874866935,0.07440776191547327,6.732999924882802,0.0397711571162791,3.7152504191029654
158,1.0400744126877541,1.0526389214486793,1.2610544700317465,0.012564508760925186,1.1936200063392544,0.2209800573439924,17.523434759993304
159,0.8845736188808676,0.8923828271038429,0.9165040028054349,0.007809208222975261,0.8750962015169457,0.03193038392456726,3.4839328390086455
160,0.940906272028823,0.9893275016485429,1.0298130667918417,0.04842122961971984,4.894357989546864,0.08890679476301866,8.633294491007812
161,1.1303236080662642,1.3123621592326427,1.3697361597340745,0.18203855116637846,13.87106065850139,0.23941255166781028,17.478734861923385
162,0.920742579996448,0.9558167035235836,0.9570694324537455,0.03507412352713557,3.6695449449498097,0.0363268524572975,3.7956339660919167
163,0.9701291080949758,1.1356291135128276,1.278496458300503,0.16550000541785181,14.573420445863057,0.3083673502055272,24.119531047855848
164,0.8713950446314869,0.8504949258739157,0.9771169824424261,-0.02090011875757114,-2.4574066372113244,0.10572193781093919,10.819783066984876
165,0.8753821546082015,0.8829492021172745,0.8869127257376391,0.007567047509072999,0.8570195760897165,0.011530571129437672,1.3000795675637393
166,0.8806628285609897,0.8870881959059688,0.9700799713287586,0.006425367344979116,0.7243211413062478,0.08941714276776891,9.217502207090263
167,0.9705250087503747,1.005896105072659,0.9805514683519034,0.03537109632228419,3.516376705696582,0.010026459601528703,1.022532720121365
168,0.9436048787196781,0.9994880272903519,1.0715982536952993,0.05588314857067378,5.591177387304479,0.12799337497562113,11.94415673357518
169,0.9257349000034699,1.119025670839289,1.119264958866291,0.19329077083581903,17.273131070429113,0.19353005886282115,17.29081727519181
170,0.9546301977050904,0.9949986138991739,1.0999664609840039,0.04036841619408349,4.057132907541331,0.14533626327891347,13.212790428982636
171,1.0448255661459571,1.1276303973906106,1.106895859188757,0.08280483124465343,7.343259940160152,0.06207029304279987,5.607600076152705
172,0.8573365547855654,1.0608354260682271,1.1783619301169832,0.20349887128266175,19.182887965656402,0.32102537533141784,27.243359372578144
173,0.9628074242319009,1.1674386069725524,1.187611738764574,0.2046311827406515,17.528217888160228,0.22480431453267302,18.92910849521647
174,0.9650841441732129,1.148843100280856,1.1291316188739609,0.18375895610764303,15.995130759171532,0.16404747470074799,14.528640590575806
175,0.8980875651018877,0.8101570833681897,1.0007303408110038,-0.087930481733698,-10.853510206703517,0.10264277570911606,10.256786621052495
176,1.0450447363471749,1.0706905837611236,1.1768990300133626,0.025645847413948708,2.3952622543723074,0.13185429366618773,11.203534908571608
177,0.9908245592341145,1.190605673683791,1.250629312860758,0.1997811144496766,16.779788545064147,0.25980475362664346,20.773921653279647
178,1.0938388599747364,1.178208688521088,1.2309413984575255,0.08436982854635167,7.160856083335663,0.13710253848278908,11.138023195465703
179,0.9628890829460051,0.9872189229824934,1.1944765073860937,0.024329840036488304,2.464482747452335,0.23158742444008862,19.38819415937094
180,1.0063130555759574,1.112388101539171,1.1632494408578793,0.1060750459632136,9.535794729954537,0.1569363852819219,13.491206595051842
181,0.8297275896547193,0.7999747652176961,0.8057917428363838,-0.029752824437023206,-3.7192203717734285,-0.023935846818335493,-2.970475564080789
182,0.9546334775878187,1.1745503861207636,1.3231791298957836,0.21991690853294488,18.723497189360568,0.3685456523079649,27.853043021997507
183,0.958245082438659,1.091765843482537,1.1456729446887461,0.133520761043878,12.229798343752059,0.18742786225008712,16.35963065366854
184,1.0383482700267281,1.2832175865344855,1.2019007537430342,0.24486931650775734,19.082447051638553,0.16355248371630604,13.607819381671966
185,0.9199844013639991,0.8825647678637795,0.8379239464742302,-0.037419633500219596,-4.2398739291160075,-0.08206045488976887,-9.793305852524957
186,0.9035087071382707,0.9965219785579383,1.0307965940191528,0.09301327141966764,9.333790264642898,0.1272878868808821,12.348497038060355
