source_csv_row,mgrs_tile,mgrs_tile_normalized,Delta_Date,product_path,centroid_x_utm,centroid_y_utm,centroid_inside_mgrs_geometry,point_class
2772,32UPU,32UPU,2019-04-11,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707887.4302766677,5399025.740661841,FALSE,Outside mgrs_de 32UPU
2773,32UPU,32UPU,2019-04-11,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708688.5501441619,5398268.828950644,FALSE,Outside mgrs_de 32UPU
2774,32UPU,32UPU,2019-04-11,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708837.9539332495,5399658.251307519,FALSE,Outside mgrs_de 32UPU
2775,32UPU,32UPU,2019-04-11,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709630.1923452733,5398875.97858294,FALSE,Outside mgrs_de 32UPU
2824,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709206.8500929268,5377143.870886173,FALSE,Outside mgrs_de 32UPU
2825,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708486.5501761169,5379109.745695097,FALSE,Outside mgrs_de 32UPU
2826,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709455.7862262918,5378096.9761814,FALSE,Outside mgrs_de 32UPU
2827,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707762.1449688553,5381065.782592436,FALSE,Outside mgrs_de 32UPU
2828,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708733.2616041793,5380063.010861929,FALSE,Outside mgrs_de 32UPU
2829,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709685.3913445957,5379044.2279468775,FALSE,Outside mgrs_de 32UPU
2830,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707036.6763179586,5383012.345956826,FALSE,Outside mgrs_de 32UPU
2831,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708008.9570206151,5382015.672944687,FALSE,Outside mgrs_de 32UPU
2832,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708962.6757865612,5381003.600127653,FALSE,Outside mgrs_de 32UPU
2833,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706311.5197824768,5384962.384478722,FALSE,Outside mgrs_de 32UPU
2834,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707286.161366688,5383968.183489307,FALSE,Outside mgrs_de 32UPU
2835,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708244.5557373603,5382972.620560276,FALSE,Outside mgrs_de 32UPU
2836,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709170.5428074803,5381965.634495509,FALSE,Outside mgrs_de 32UPU
2837,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706565.699218057,5385923.298171232,FALSE,Outside mgrs_de 32UPU
2838,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707523.5694672632,5384920.071142767,FALSE,Outside mgrs_de 32UPU
2839,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708448.4583024076,5383922.962008301,FALSE,Outside mgrs_de 32UPU
2840,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709372.3782786689,5382905.219737598,FALSE,Outside mgrs_de 32UPU
2841,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706803.8254266445,5386889.603196014,FALSE,Outside mgrs_de 32UPU
2842,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707728.7395893028,5385872.991751429,FALSE,Outside mgrs_de 32UPU
2843,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708649.380539759,5384853.713031999,FALSE,Outside mgrs_de 32UPU
2844,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709573.9615011113,5383814.582243,FALSE,Outside mgrs_de 32UPU
2845,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,703185.7448249073,5391805.573185473,FALSE,Outside mgrs_de 32UPU
2846,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707007.4075423524,5387828.594613228,FALSE,Outside mgrs_de 32UPU
2847,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707929.2529437036,5386811.140837589,FALSE,Outside mgrs_de 32UPU
2848,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708852.5796880932,5385762.201257135,FALSE,Outside mgrs_de 32UPU
2849,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709743.0465428478,5384732.553986244,FALSE,Outside mgrs_de 32UPU
2850,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,703425.2499021497,5392786.871687313,FALSE,Outside mgrs_de 32UPU
2851,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,704397.2268290926,5391777.384149602,FALSE,Outside mgrs_de 32UPU
2852,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706282.3260805648,5389772.98547142,FALSE,Outside mgrs_de 32UPU
2853,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707204.5908454307,5388749.374646465,FALSE,Outside mgrs_de 32UPU
2854,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,708128.9261701225,5387705.039241835,FALSE,Outside mgrs_de 32UPU
2855,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,709019.7642045321,5386679.7970335055,FALSE,Outside mgrs_de 32UPU
2856,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,705556.9707018627,5391714.922166922,FALSE,Outside mgrs_de 32UPU
2857,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706480.4583129343,5390694.493826625,FALSE,Outside mgrs_de 32UPU
2858,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,704833.8976055107,5393660.622603722,FALSE,Outside mgrs_de 32UPU
2859,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706682.6561305699,5391598.857558044,FALSE,Outside mgrs_de 32UPU
2860,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,707572.954005791,5390566.5714023495,FALSE,Outside mgrs_de 32UPU
2861,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,705033.1547107787,5394589.203703372,FALSE,Outside mgrs_de 32UPU
2862,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,705957.2902597567,5393540.828256747,FALSE,Outside mgrs_de 32UPU
2863,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706847.3531644163,5392504.9539079005,FALSE,Outside mgrs_de 32UPU
2864,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,705236.8636842615,5395493.911113926,FALSE,Outside mgrs_de 32UPU
2865,32UPU,32UPU,2019-04-13,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,706127.261042656,5394454.799844376,FALSE,Outside mgrs_de 32UPU
2956,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627477.4175454512,5291604.78998597,FALSE,Outside mgrs_de 32UPU
2957,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627589.8926008048,5292979.61619643,FALSE,Outside mgrs_de 32UPU
2958,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628341.6556557292,5292146.427817747,FALSE,Outside mgrs_de 32UPU
2959,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629078.4887564478,5291314.466430117,FALSE,Outside mgrs_de 32UPU
2960,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629790.1438249119,5290492.2058662595,FALSE,Outside mgrs_de 32UPU
2961,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626206.5577686337,5295961.052853086,FALSE,Outside mgrs_de 32UPU
2962,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626952.1132757261,5295154.263060146,FALSE,Outside mgrs_de 32UPU
2963,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627705.8027102316,5294321.046255728,FALSE,Outside mgrs_de 32UPU
2964,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628440.8643332596,5293490.458560977,FALSE,Outside mgrs_de 32UPU
2965,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629153.6007439346,5292666.671233262,FALSE,Outside mgrs_de 32UPU
2966,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629858.4812374486,5291834.09436,FALSE,Outside mgrs_de 32UPU
2967,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,630564.0952615691,5290977.8590716105,FALSE,Outside mgrs_de 32UPU
2968,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626317.5225336073,5297329.491678662,FALSE,Outside mgrs_de 32UPU
2969,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627069.5527283272,5296496.305703634,FALSE,Outside mgrs_de 32UPU
2970,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627806.511382497,5295663.615922214,FALSE,Outside mgrs_de 32UPU
2971,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628517.3787710444,5294842.51965593,FALSE,Outside mgrs_de 32UPU
2972,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629224.3413769213,5294010.691273088,FALSE,Outside mgrs_de 32UPU
2973,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629928.6473458078,5293154.180688142,FALSE,Outside mgrs_de 32UPU
2974,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,630604.0319615214,5292314.2002360495,FALSE,Outside mgrs_de 32UPU
2975,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624933.8553783263,5300314.376209828,TRUE,Inside mgrs_de 32UPU
2976,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627173.2593048841,5297843.06827074,FALSE,Outside mgrs_de 32UPU
2977,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627883.9337204263,5297022.642854722,FALSE,Outside mgrs_de 32UPU
2978,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628591.9616126337,5296187.161512659,FALSE,Outside mgrs_de 32UPU
2979,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629296.2509818116,5295337.1635374995,FALSE,Outside mgrs_de 32UPU
2980,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629971.1655601574,5294498.523756249,FALSE,Outside mgrs_de 32UPU
2981,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625049.353422061,5301685.445034705,TRUE,Inside mgrs_de 32UPU
2982,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625801.5888159866,5300855.619847775,TRUE,Inside mgrs_de 32UPU
2983,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626538.3093183861,5300023.263300005,TRUE,Inside mgrs_de 32UPU
2984,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627250.8846618925,5299200.755547551,FALSE,Outside mgrs_de 32UPU
2985,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627959.3147824621,5298368.059654476,FALSE,Outside mgrs_de 32UPU
2986,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628663.8310340138,5297514.995574104,FALSE,Outside mgrs_de 32UPU
2987,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,629339.981390208,5296673.4125918215,FALSE,Outside mgrs_de 32UPU
2988,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625171.0763811201,5303032.512133843,TRUE,Inside mgrs_de 32UPU
2989,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625908.311644137,5302201.568334315,TRUE,Inside mgrs_de 32UPU
2990,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626620.5057793893,5301384.449812274,TRUE,Inside mgrs_de 32UPU
2991,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,627328.5602963124,5300549.608334995,TRUE,Inside mgrs_de 32UPU
2992,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628035.0175354112,5299696.523163944,FALSE,Outside mgrs_de 32UPU
2993,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628709.2939285778,5298857.692993096,FALSE,Outside mgrs_de 32UPU
2994,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623041.6286942186,5306846.219994863,TRUE,Inside mgrs_de 32UPU
2995,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623789.08925612655,5306043.087890596,TRUE,Inside mgrs_de 32UPU
2996,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624542.489826918,5305215.133509108,TRUE,Inside mgrs_de 32UPU
2997,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625279.4686520807,5304388.2037566565,TRUE,Inside mgrs_de 32UPU
2998,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625993.5530225644,5303569.032159324,TRUE,Inside mgrs_de 32UPU
2999,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626701.8683609687,5302733.184276999,TRUE,Inside mgrs_de 32UPU
3000,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,628085.0697291803,5301042.708984998,TRUE,Inside mgrs_de 32UPU
3001,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623162.6961724277,5308224.421552554,TRUE,Inside mgrs_de 32UPU
3002,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623915.077409625,5307397.660539943,TRUE,Inside mgrs_de 32UPU
3003,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624652.4595385973,5306573.475395846,TRUE,Inside mgrs_de 32UPU
3004,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625366.2010355814,5305754.2299010055,TRUE,Inside mgrs_de 32UPU
3005,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626075.8849129914,5304921.37221044,TRUE,Inside mgrs_de 32UPU
3006,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626779.2714855004,5304069.399625829,TRUE,Inside mgrs_de 32UPU
3007,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,621783.3064460143,5311215.055848629,TRUE,Inside mgrs_de 32UPU
3008,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,622532.3868790058,5310408.4722277215,TRUE,Inside mgrs_de 32UPU
3009,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623284.2889771801,5309582.977957752,TRUE,Inside mgrs_de 32UPU
3010,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624024.1386736506,5308755.841442812,TRUE,Inside mgrs_de 32UPU
3011,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624738.4900633724,5307934.58017203,TRUE,Inside mgrs_de 32UPU
3012,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625445.4824309994,5307104.980814148,TRUE,Inside mgrs_de 32UPU
3013,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626150.0574546098,5306250.158798685,TRUE,Inside mgrs_de 32UPU
3014,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626824.3392598749,5305413.403031926,TRUE,Inside mgrs_de 32UPU
3015,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,621149.2793692199,5313395.809225646,TRUE,Inside mgrs_de 32UPU
3016,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,621897.7883502686,5312591.77929989,TRUE,Inside mgrs_de 32UPU
3017,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,622651.7241134495,5311764.922850049,TRUE,Inside mgrs_de 32UPU
3018,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623387.5986089226,5310935.710569763,TRUE,Inside mgrs_de 32UPU
3019,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624102.9470090218,5310116.32296066,TRUE,Inside mgrs_de 32UPU
3020,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624809.6705342226,5309283.258404579,TRUE,Inside mgrs_de 32UPU
3021,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625515.5391084253,5308434.788786482,TRUE,Inside mgrs_de 32UPU
3022,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,626189.9576505073,5307596.282711999,TRUE,Inside mgrs_de 32UPU
3023,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,620511.9369698778,5315576.006662922,TRUE,Inside mgrs_de 32UPU
3024,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,621259.1825598538,5314773.726602066,TRUE,Inside mgrs_de 32UPU
3025,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,622014.1655223138,5313945.373377175,TRUE,Inside mgrs_de 32UPU
3026,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,622752.8326667675,5313117.598686092,TRUE,Inside mgrs_de 32UPU
3027,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,623465.5579226721,5312298.086563782,TRUE,Inside mgrs_de 32UPU
3028,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624174.2166994901,5311464.996941704,TRUE,Inside mgrs_de 32UPU
3029,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,624881.1297358343,5310612.911513494,TRUE,Inside mgrs_de 32UPU
3030,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,625557.0499556941,5309778.182008517,TRUE,Inside mgrs_de 32UPU
3031,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,619876.4056288438,5317758.142679353,TRUE,Inside mgrs_de 32UPU
3032,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,620626.5486745721,5316955.984379815,TRUE,Inside mgrs_de 32UPU
3033,32UPU,32UPU,2019-04-18,data/geodes_wasp_zips/32UPU/2019/SENTINEL2X_20190415-000000-000_L3A_T32UPU_C_V4-0,621379.6536284392,5316130.289591929,TRUE,Inside mgrs_de 32UPU
